Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
1426.8875515460968;0;96.28553;11.01998;1800;True;17.0
1426.9952652454376;0;96.28553;10.98193;1800;True;17.0
1427.1049723625183;0;96.28553;10.99039;1800;True;17.0
1427.2296333312988;0;96.28553;11.01998;1800;True;17.0
1427.3404891490936;0;96.28553;11.01575;1800;True;17.0
1427.450516462326;0;97.06994;11.01998;1800;True;17.0
1427.5624845027924;0;97.06994;11.02843;1800;True;17.0
1427.6735405921936;0;97.06994;11.0242;1800;True;17.0
1427.7852234840393;0;97.06994;11.00307;1800;True;17.0
1427.89408993721;0;97.06994;11.02843;1800;True;17.0
1428.0210449695587;0;97.06994;11.0242;1800;True;17.0
1428.1333391666412;0;97.06994;10.94812;1800;True;17.0
1428.2451560497284;0;97.06994;11.06225;1800;True;17.0
1428.3552029132843;0;97.71491;11.01575;1800;True;17.0
1428.4660902023315;0;97.71491;11.00729;1800;True;17.0
1428.5775933265686;0;97.71491;11.02843;1800;True;17.0
1428.688544511795;0;97.71491;11.0242;1800;True;17.0
1428.7970459461212;0;97.71491;10.97771;1800;True;17.0
1428.9211423397064;0;97.71491;11.01998;1800;True;17.0
1429.0303020477295;0;97.71491;11.01152;1800;True;17.0
1429.1397280693054;0;97.71491;11.0242;1800;True;17.0
1429.2489864826202;0;97.71491;11.01152;1800;True;17.0
1429.358377456665;0;97.71491;11.01152;1800;True;17.0
1429.4836294651031;0;97.71491;10.99461;1800;True;17.0
1429.5948269367218;0;98.31651;11.04111;1800;True;17.0
1429.70534324646;0;98.31651;11.01575;1800;True;17.0
1429.8151581287384;0;98.31651;11.01575;1800;True;17.0
1429.9239892959597;0;98.31651;11.05379;1800;True;17.0
1430.0349748134613;0;98.31651;11.01575;1800;True;17.0
1430.145648241043;0;98.31651;10.99039;1800;True;17.0
1430.2716763019562;0;98.31651;10.97771;1800;True;17.0
1430.38139462471;0;98.31651;10.98616;1800;True;17.0
